date,dslr_canon,dslr_nikon,dslr_sony
2011-09-01,7.518072289156627,4.092369477911647,2.8473895582329316
2011-10-01,9.180722891566266,5.461847389558233,2.2248995983935744
2011-11-01,9.650602409638553,5.333333333333333,2.6867469879518073
2011-12-01,6.309236947791165,4.738955823293173,2.606425702811245
2012-01-01,9.10441767068273,4.538152610441767,2.4216867469879517
2012-02-01,8.244979919678714,4.51004016064257,2.104417670682731
2012-03-01,7.506024096385542,4.546184738955823,2.4056224899598395
2012-04-01,9.714859437751004,5.602409638554217,2.353413654618474
2012-05-01,9.088353413654618,4.783132530120482,2.5943775100401605
2012-06-01,8.939759036144578,6.803212851405623,1.927710843373494
2012-07-01,7.534136546184739,5.7269076305220885,2.4016064257028114
2012-08-01,8.783132530120483,6.216867469879518,1.8674698795180722
2012-09-01,8.421686746987952,5.650602409638554,2.393574297188755
2012-10-01,8.385542168674698,4.550200803212851,1.5220883534136547
2012-11-01,8.373493975903614,5.903614457831325,1.78714859437751
2012-12-01,7.602409638554217,5.028112449799197,1.8273092369477912
2013-01-01,8.51004016064257,5.056224899598393,1.2931726907630523
2013-02-01,8.823293172690763,5.606425702811245,1.6345381526104417
2013-03-01,10.642570281124499,5.907630522088353,2.325301204819277
2013-04-01,8.329317269076306,5.293172690763052,1.6385542168674698
2013-05-01,8.357429718875501,5.634538152610442,1.6706827309236947
2013-06-01,9.301204819277109,5.3453815261044175,1.819277108433735
2013-07-01,9.674698795180722,5.931726907630522,1.6626506024096386
2013-08-01,9.751004016064257,5.341365461847389,2.176706827309237
2013-09-01,11.040160642570282,6.120481927710843,2.5180722891566263
2013-10-01,9.65863453815261,6.257028112449799,2.5582329317269075
2013-11-01,9.602409638554217,6.465863453815261,2.004016064257028
2013-12-01,9.29718875502008,6.357429718875502,2.4176706827309236
2014-01-01,9.72289156626506,6.329317269076305,2.0200803212851404
2014-02-01,9.526104417670682,7.269076305220883,2.0803212851405624
2014-03-01,9.650602409638553,6.598393574297189,1.823293172690763
2014-04-01,8.514056224899598,5.779116465863454,1.7710843373493976
2014-05-01,9.61847389558233,6.0,2.0522088353413657
2014-06-01,9.558232931726907,6.236947791164659,1.8755020080321285
2014-07-01,10.931726907630521,7.232931726907631,2.317269076305221
2014-08-01,8.867469879518072,6.847389558232932,1.9558232931726907
2014-09-01,8.506024096385541,5.116465863453815,1.2369477911646587
2014-10-01,10.265060240963855,6.550200803212851,2.0602409638554215
2014-11-01,9.534136546184738,6.421686746987952,2.1164658634538154
2014-12-01,8.421686746987952,6.156626506024097,1.8875502008032128
2015-01-01,9.353413654618475,7.514056224899599,2.0080321285140563
2015-02-01,10.036144578313253,6.313253012048193,2.1244979919678717
2015-03-01,10.811244979919678,7.220883534136546,2.0481927710843375
2015-04-01,8.353413654618475,6.076305220883534,1.6345381526104417
2015-05-01,8.357429718875501,6.759036144578313,1.3493975903614457
2015-06-01,8.899598393574298,7.168674698795181,1.2008032128514057
2015-07-01,9.95582329317269,5.542168674698795,1.7710843373493976
2015-08-01,8.63855421686747,6.152610441767068,2.076305220883534
2015-09-01,9.730923694779117,6.6546184738955825,2.4899598393574296
2015-10-01,8.345381526104418,4.759036144578313,1.3534136546184738
2015-11-01,7.248995983935743,4.963855421686747,1.4417670682730923
2015-12-01,7.718875502008032,5.634538152610442,1.5060240963855422
2016-01-01,7.477911646586345,5.967871485943775,1.8152610441767068
2016-02-01,8.610441767068274,5.662650602409639,1.3895582329317269
2016-03-01,9.088353413654618,5.538152610441767,2.2409638554216866
2016-04-01,6.257028112449799,5.261044176706827,1.7349397590361446
2016-05-01,8.538152610441767,4.811244979919679,1.5100401606425702
2016-06-01,9.642570281124499,6.016064257028113,1.6104417670682731
2016-07-01,7.6546184738955825,5.445783132530121,1.357429718875502
2016-08-01,7.746987951807229,5.172690763052209,1.538152610441767
2016-09-01,9.943775100401606,6.188755020080321,1.538152610441767
2016-10-01,9.329317269076306,7.192771084337349,1.5502008032128514
2016-11-01,8.060240963855422,5.791164658634538,1.4096385542168675
2016-12-01,9.497991967871487,4.317269076305221,1.4457831325301205
2017-01-01,8.694779116465863,5.662650602409639,1.7068273092369477
2017-02-01,9.674698795180722,6.325301204819277,1.2690763052208835
2017-03-01,9.72289156626506,5.738955823293173,1.8072289156626506
2017-04-01,6.883534136546185,6.052208835341365,1.5220883534136547
2017-05-01,8.08433734939759,6.192771084337349,1.3855421686746987
2017-06-01,8.417670682730924,4.590361445783133,1.8514056224899598
2017-07-01,9.51004016064257,5.642570281124498,1.714859437751004
2017-08-01,9.522088353413654,6.164658634538153,1.9839357429718876
2017-09-01,10.236947791164658,6.341365461847389,1.895582329317269
2017-10-01,10.23293172690763,6.020080321285141,2.2208835341365463
2017-11-01,10.594377510040161,5.566265060240964,1.9116465863453815
2017-12-01,9.056224899598394,6.100401606425703,2.5140562248995986
2018-01-01,9.714859437751004,7.092369477911647,2.068273092369478
2018-02-01,10.682730923694779,6.93574297188755,2.0602409638554215
2018-03-01,10.401606425702811,6.506024096385542,1.9678714859437751
2018-04-01,10.168674698795181,6.409638554216867,1.895582329317269
2018-05-01,11.068273092369479,6.690763052208835,1.9196787148594376
2018-06-01,10.526104417670682,5.823293172690763,2.1244979919678717
2018-07-01,10.967871485943775,6.337349397590361,1.9718875502008033
2018-08-01,10.771084337349398,7.052208835341365,1.855421686746988
2018-09-01,10.164658634538153,5.196787148594377,2.3092369477911645
2018-10-01,11.409638554216867,6.096385542168675,2.1726907630522088
2018-11-01,9.514056224899598,6.0843373493975905,1.6706827309236947
2018-12-01,10.791164658634537,5.730923694779117,1.9518072289156627
2019-01-01,11.582329317269076,6.3694779116465865,2.1285140562248994
2019-02-01,10.726907630522089,6.253012048192771,2.2971887550200805
2019-03-01,11.97991967871486,6.160642570281125,1.9397590361445782
2019-04-01,8.831325301204819,5.329317269076305,1.9036144578313252
2019-05-01,9.289156626506024,5.706827309236948,1.8714859437751004
2019-06-01,11.261044176706827,4.606425702811245,1.0
2019-07-01,9.963855421686747,5.216867469879518,1.285140562248996
2019-08-01,8.927710843373495,6.128514056224899,1.8112449799196788
2019-09-01,8.594377510040161,5.100401606425703,1.5662650602409638
2019-10-01,11.429718875502008,5.228915662650603,1.4136546184738956
2019-11-01,8.706827309236948,5.437751004016064,1.1164658634538152
2019-12-01,6.975903614457831,4.686746987951807,1.5903614457831325
2020-01-01,8.72289156626506,4.995983935742972,1.9437751004016064
2020-02-01,9.080321285140561,4.682730923694779,1.8995983935742973
2020-03-01,8.803212851405622,4.714859437751004,1.3413654618473896
