date,camera_canon_africa,camera_canon_americas,camera_canon_asia,camera_canon_europe,camera_canon_oceania,camera_nikon_africa,camera_nikon_americas,camera_nikon_asia,camera_nikon_europe,camera_nikon_oceania,camera_sony_africa,camera_sony_americas,camera_sony_asia,camera_sony_europe,camera_sony_oceania
2008-04-01,0.0,0.12354191563972418,0.42136469428646384,0.08163487311010588,0.020965303149476276,0.0,0.05558062577898984,0.13245067656957132,0.04197057457482883,0.00445314257989633,0.00998237187437017,0.1478452375643777,0.37172707154486184,0.0917824593117976,0.010226398528104383
2008-05-01,0.014717693987376837,0.12803003149048656,0.4263069163171953,0.11449698516827993,0.016336399300580853,0.0036102412412747763,0.06035538026501614,0.18791471136453056,0.06652532415111723,0.006842601275932362,0.02517566346955981,0.15678206776124662,0.32285739477505665,0.11586355357129352,0.01246584368096377
2008-06-01,0.012178482961077387,0.12718163300794524,0.18843566739062836,0.10369459954445893,0.017109525243588955,0.0018772933657181209,0.06690041642664576,0.09630030966340908,0.041213631915056226,0.007003584831201692,0.04508902620261703,0.13224991672626174,0.20715344341207587,0.08890690317673644,0.011531734182686342
2008-07-01,0.016619044934788538,0.10047113438256706,0.2037296850267774,0.08339674873531036,0.016035254011288056,0.002785901487861004,0.04875781424457495,0.1153831159940701,0.048716708980207524,0.007369885082929635,0.038497508390406436,0.14683577153073982,0.2726198329737017,0.10932207043777788,0.012239705163259295
2008-08-01,0.004849674528105146,0.12884857818378706,0.39509683614333,0.1112003349788709,0.015322357126138518,0.0,0.05266393831236404,0.17243389453984798,0.05059703670299971,0.006712291351062067,0.05045141777729824,0.15342823924148297,0.38046287950904495,0.13024046212397394,0.013610195780276403
2008-09-01,0.014856058498515703,0.1251527544941722,0.309882750418503,0.0876055257502754,0.016442079702568214,0.002190175593337808,0.05474954452301359,0.30081300016148893,0.05302099154760732,0.005874010445618822,0.032116196563188856,0.14509517418128925,0.3354443616948166,0.08332119247143119,0.013328754109289956
2008-10-01,0.011263760194308726,0.1228969992548799,0.3029762630854447,0.07174470634863006,0.01705914799488357,0.0021992088567875006,0.061770261032358074,0.1570220096204978,0.037330904710081686,0.006647136388626921,0.022176197775162117,0.14033021291123707,0.5251567168409216,0.08312286384357201,0.011938559873966498
2008-11-01,0.01676352409055318,0.10459837889319874,0.16020743994413283,0.07380407306483203,0.01735536737959978,0.008851085386706122,0.07447443881918123,0.09909537791349596,0.03478288156809533,0.005517562003044052,0.03465842347390326,0.14592465548609504,0.24282424631894403,0.0836303343440275,0.012771914874833156
2008-12-01,0.00907358460097092,0.10232098547957515,0.3406654521870562,0.0797608037032654,0.017687186299291613,0.002190175593337808,0.06447011282151056,0.16517745206810022,0.037904501734687214,0.007656252658492671,0.004380351186675616,0.12866044286805822,0.3721506842458658,0.09196824872707439,0.010301405299692704
2009-01-01,0.01730502017706344,0.10480242378819714,0.3670657705227459,0.08495051987134539,0.016165563936158353,0.004952019499505234,0.06592872370885781,0.13540055704675677,0.04123022204245126,0.009322962660225989,0.06656237190289273,0.13394236223760822,0.40910234481748087,0.1008685122314781,0.010156317661092647
2009-02-01,0.007039850121442954,0.11830529525639567,0.3189972501699072,0.12142733067399525,0.015734108721995255,0.0,0.057184307958656054,0.15584082681205125,0.05937961976925931,0.009212356353662044,0.019807807878596748,0.1205751169428301,0.4262073803134045,0.11286614646845568,0.010698379181819683
2009-03-01,0.0,0.1253466001549057,0.2966601006711946,0.09725951098350981,0.014267789512143969,0.0028137578218150982,0.07409568130183312,0.24417731522175237,0.04019359878812399,0.006883126715484572,0.008441273465445294,0.1255551917417362,0.3759830298792483,0.09203467850707737,0.014493928029848446
2009-04-01,0.00971144467985867,0.12063445116624089,0.38898174632020643,0.1314374498017118,0.018359557744888944,0.0026715945584157162,0.0805769783821211,0.16605579562377773,0.06706752730658513,0.007902094794503498,0.04676176329113816,0.13424266471482094,0.3800710264597912,0.08844008445473547,0.00938319171808455
2009-05-01,0.011727236222318835,0.11170296053729721,0.3134080049146807,0.09451194611215118,0.01679852814514298,0.005162556755724833,0.06095651052775511,0.19279204915508558,0.05183478452633219,0.007902094794503498,0.0402677624802971,0.11235737087688547,0.4691002835861242,0.09656168196217138,0.01094422131783051
2009-06-01,0.013448088474227113,0.10789846760927073,0.42195611394832633,0.1288352817757783,0.014218530466378098,0.002659498934767338,0.07255223220212792,0.22259709062129981,0.04236048496389659,0.007109265233189049,0.031782183833157694,0.1544900559262354,0.2777900241820731,0.12272137761681995,0.00829414277205389
2009-07-01,0.01848437634246146,0.11657456615763627,0.26175298582309453,0.07661264591195588,0.01888684155188622,0.0015644111380984343,0.05895098767568597,0.23876180187243626,0.043977007582341056,0.005457332945185492,0.027840983761592254,0.13284379011216654,0.45399582914432507,0.09914749570043997,0.01130066976040528
2009-08-01,0.009230025714780762,0.13558659289602934,0.1605336679347153,0.14693070403938685,0.019007299667603336,0.0007822055690492172,0.0614713569508835,0.10433428380608596,0.06224049805408609,0.006531604177486389,0.021303395624889143,0.16633186403699513,0.23556935574089224,0.09735999984268295,0.010105940412387264
2009-09-01,0.01538968421444928,0.12628321307324894,0.45187575818461534,0.1562959787645977,0.016206089375710563,0.0015644111380984343,0.06851701554829409,0.18251253386659144,0.063475411932595,0.007189197909353957,0.05638909061869702,0.14975407190646833,0.2778241593898165,0.08683556555423892,0.01224955697241247
2009-10-01,0.01177535138570599,0.11990574699568772,0.36108180207902585,0.09330271366677435,0.017882651186597053,0.01613177865629121,0.06781667015976142,0.22092921722188788,0.05122749314335151,0.007184272004777371,0.031237672487415342,0.15683188337256226,0.3519822464574888,0.08813147477602921,0.010577921066102565
2009-11-01,0.006257644552393737,0.11092264226060794,0.3298608928222685,0.08657623962952696,0.01692391216543669,0.0020337344795279644,0.08619337847846831,0.2037774907478293,0.043782467054377605,0.006892978524637747,0.007352732349062641,0.12788145245939878,0.40704213153884955,0.09526088073664422,0.011827953567402552
2009-12-01,0.005788321210964207,0.1238950045400823,0.2595029356979609,0.07382245030816989,0.01710459933901237,0.0015644111380984343,0.0811223184334242,0.1870652798262182,0.0374614327971025,0.009212356353662044,0.019546410319182094,0.12992343276412754,0.4405292138220542,0.08817140349777058,0.009327888564802577
2010-01-01,0.009658922649569978,0.1231589046680312,0.3838944868857922,0.13210367339019452,0.016035254011288056,0.004849674528105146,0.0701199435515719,0.11869599472773042,0.05778193712552042,0.007766858965056616,0.012390545490569609,0.15127545230840828,0.5033598489531026,0.12278114283227082,0.011842731281132316
2010-02-01,0.011823466549093145,0.13150635733598645,0.38901973142208435,0.08408423394482616,0.017405744628305166,0.007605537455249973,0.0751600651739129,0.12790551653610063,0.043566186384632326,0.007952472043208883,0.028460767237809034,0.14367650871828702,0.44085642478934034,0.10096515277008725,0.010286627585962943
2010-03-01,0.007453759611810164,0.1339781609466171,0.39764994368550133,0.09160752102014558,0.017350441475023192,0.004380351186675616,0.07577870292089366,0.21199923888669744,0.04671728782414946,0.008841130197357513,0.014988487516285162,0.12531894248772646,0.3456296567901848,0.0905020433661113,0.009453272585096284
2010-04-01,0.03155689494105611,0.12335125170838071,0.35067606133614226,0.11632291868720428,0.018003109302314173,0.013304271608918573,0.07217567549413316,0.20549956051684135,0.07024542388113784,0.0077816366787863776,0.06395330047476072,0.17316010069352192,0.43342860935472316,0.11984185735829163,0.009860098276376439
2010-05-01,0.009335375091625027,0.11340249239391052,0.3348261450014289,0.12290766563309384,0.01740081872372858,0.003911027845246086,0.06997878133824842,0.2438684507659213,0.05568455247433438,0.007661178563069259,0.023992512546093473,0.14161619946631607,0.3528235729034609,0.11086825755535423,0.010582846970679152
2010-06-01,0.01529506258338561,0.1101351869105525,0.3770185586481392,0.08604029298725971,0.01775726716630335,0.003598145617626399,0.07562149355112527,0.2150242808476274,0.04484713325979487,0.006888052620061158,0.036407884104391365,0.1392407927367973,0.3414422933787704,0.0787139595186079,0.010999524471112482
2010-07-01,0.015621542076574745,0.13046269678777667,0.3652926026504752,0.0879229558870451,0.01753605455317546,0.004927961917811657,0.07433562919349522,0.17923942722082248,0.04045910285544966,0.006702439541908894,0.021774379613869962,0.1390346605730997,0.4456310829901255,0.09692542849095834,0.011406350162392637
2010-08-01,0.007518206726322176,0.11550491147093417,0.36071776151638746,0.08856121361208132,0.017290212417164635,0.004067468959055929,0.07000667644396637,0.19170033496947825,0.04901931939963175,0.007776710774209789,0.014071119266510066,0.1416228267039136,0.4104796019997927,0.09856228372602706,0.010577921066102565
2010-09-01,0.013255494155075313,0.11504042441420838,0.3339767753643094,0.09429558758961186,0.01734058966587002,0.008363685442605613,0.0791678960395768,0.17618758653763034,0.0420383747969954,0.007776710774209789,0.019866860332925063,0.13991128084702006,0.3677098055232931,0.09930326784710225,0.010527543817397182
2010-10-01,0.013399973310839959,0.11694798558743277,0.27086378589015736,0.087831421284189,0.01615078622242859,0.005318997869534676,0.08907041833419103,0.2690611017700776,0.048240576426053235,0.008675220737511596,0.01918842818740734,0.1385358966063876,0.38864896516358116,0.0927584287261924,0.010818837297536804
2010-11-01,0.019182313542781566,0.11168627878112368,0.3364573895283061,0.08775902043159647,0.019132683687897042,0.008538203159086434,0.08014516833522499,0.2626397086614649,0.03946209420825456,0.007068739793636839,0.016973945044494947,0.13316602608212638,0.3054381554868622,0.09347320513055163,0.00944342077594311
2010-12-01,0.013959546000021198,0.11659164962803228,0.3453148310902117,0.08006340272471277,0.017827348033315083,0.008417781585015369,0.07624802563259227,0.22777887166382446,0.041246908704187527,0.0076009495052107,0.015530071782745411,0.13215779793785049,0.32035189009146575,0.0892549549433055,0.010216546718951208
2011-01-01,0.015662321649258498,0.13088344784760303,0.4171055886869322,0.08733539775987735,0.01783227393789167,0.006979773000010599,0.08461998886230727,0.17792465743448369,0.051000752430833046,0.00748049138949358,0.01526530471851288,0.1303853567804788,0.38434032556726555,0.08361585654393101,0.01033207893009174
2011-02-01,0.026399297938066387,0.12804696172554866,0.3938354018951651,0.13771993672318317,0.018294402782453797,0.016552706138490136,0.07701020136136866,0.20611620028795985,0.07024760786549543,0.007535794542775552,0.03461237621564449,0.12127480307393537,0.40762372189535384,0.1112987638221925,0.009814646932247642
2011-03-01,0.007196291235252798,0.11955182384114779,0.3700204063700569,0.10315719873298487,0.017998183397737587,0.002190175593337808,0.07586620737233439,0.2644057974767957,0.06471033181728124,0.00825361733250168,0.006257644552393737,0.12957944198499283,0.3579796497541557,0.12182558438814232,0.009393043527237724
2011-04-01,0.013760970701846799,0.12339410912505851,0.3626779715800208,0.13221335781834498,0.017169754301447515,0.008231301910489347,0.09343693020240934,0.2723128655191846,0.06596566299061268,0.00896651421765122,0.025897498629816003,0.12700194722690375,0.3707242002476773,0.11063449019771487,0.009508575738378254
2011-05-01,0.01311712964393645,0.11343050969707744,0.3458676116852127,0.11959909138985139,0.01723490926388266,0.0067752167228136,0.07358675550095133,0.2404991018977875,0.06194967123294567,0.009137349582073724,0.018015053001031928,0.13798020800044625,0.39638780577626476,0.1171421770165207,0.009272585411520606
2011-06-01,0.014567233852589593,0.11863300086797986,0.3504721359672864,0.0952013074617785,0.017119377052742128,0.008068879817656903,0.08374576108394197,0.21375708256457882,0.0622354087539336,0.009318036755649402,0.015271285697535478,0.1239532042089309,0.3881166188133401,0.09151089898704522,0.009207430449085457
2011-07-01,0.012641825323484316,0.12390032231017768,0.3453951095841601,0.10384965977132951,0.019212616364061953,0.00894731571348043,0.07319092858911001,0.2402644214722678,0.05907691731946561,0.008359297734489035,0.01631825833081723,0.12790622229918736,0.3951541927135234,0.10864761212655043,0.008072930158926002
2011-08-01,0.029452596412158055,0.13496508107839553,0.38161153759936106,0.1093439443193032,0.0179478061490322,0.02265390289475549,0.0942224327900052,0.16352155951655498,0.07495710100227929,0.008369149543642212,0.025457880985287472,0.12448891476194085,0.4065703910535815,0.10240526737498885,0.009327888564802577
2011-09-01,0.019736008267603734,0.11589793416798487,0.34714916209653807,0.11739905990608758,0.01705914799488357,0.010185369155079073,0.08506098133902928,0.25540590639719185,0.07304140711016119,0.009669559293647585,0.01924105323235956,0.12403855769146088,0.41801609952478186,0.1084327726092808,0.008916136968945835
2011-10-01,0.01685377343830489,0.11976959087317614,0.3985865187301847,0.10747070075304388,0.016692847743155624,0.007587460852578996,0.08550201714597971,0.24769940215288144,0.06601613085109766,0.009568804796236816,0.013466165076898092,0.12036167800155816,0.3295936185793358,0.12831422811218196,0.00938319171808455
2011-11-01,0.01460936803695415,0.117713166475597,0.3557896808422225,0.08951331454188932,0.01628109614729888,0.0077162479340381,0.09953048382553976,0.2612429982700435,0.06890353399956967,0.00890628515979266,0.01593918433713941,0.12794646304911356,0.358465646600619,0.10852463391058052,0.010457462950385446
2011-12-01,0.0409749889791179,0.11540098595214959,0.20618177733514986,0.09864029740238577,0.015623502415431315,0.010475707311840088,0.08832178178223876,0.1378659259181772,0.07811451096614186,0.009910475525081824,0.03609605587561319,0.12127470546408668,0.24305058579034855,0.10122450670647358,0.010110866316963852
2012-01-01,0.01434460097272162,0.12055906443531027,0.35637413113672956,0.12124221400240764,0.0175212768394457,0.009212082777712962,0.1013280888451447,0.2693544688199007,0.07389560504496188,0.008188462370066533,0.014350715617347395,0.1226671472475564,0.353012118526739,0.10808189315080609,0.00993510504796476
2012-02-01,0.016637121537459512,0.12489982639696691,0.35184752388207385,0.12039428956812823,0.018234173724595237,0.008965392316151408,0.10446713209517924,0.25499059920633926,0.07721551353230086,0.00831384639036024,0.022287257388541225,0.11652183499824288,0.3707677974204593,0.10880960953430653,0.009096824142521514
2012-03-01,0.008917143487161074,0.11017072478713642,0.18208114121033486,0.10090793212726182,0.017942880244455613,0.004380351186675616,0.09476741878849383,0.12434883462644099,0.05795030830699821,0.009799869218517878,0.01911605096009879,0.12005932962284477,0.24778968168332013,0.07621156217492495,0.007902094794503498
2012-04-01,0.01385122004959851,0.1243466608834357,0.20769722156506237,0.12130947938473344,0.0168735349167313,0.008207244328795769,0.09571936375373155,0.14905874685903986,0.07394980539631628,0.01033207893009174,0.015848934989387695,0.12448827589084414,0.19870011954734967,0.10796042741712591,0.008439230410653944
2012-05-01,0.02563141844937889,0.11393542374480058,0.20964448049179224,0.12084576027919168,0.01888684155188622,0.007592321804850344,0.09474187781033473,0.13301409825731464,0.06605507600635009,0.008665368928358421,0.020355174641287513,0.1163201716433397,0.21399061487071805,0.09928538723949973,0.00809263377723235
2012-06-01,0.023636830771377303,0.12505271702131723,0.34281694195924506,0.11660523942400439,0.01781749622416191,0.004861770151753524,0.09565911285417007,0.31912476844892873,0.08596055838329425,0.008785827044075541,0.02066382973191154,0.1278254352979703,0.34537274321062816,0.10065213967169007,0.00904152098923954
2012-07-01,0.02559785419213698,0.13004805165428668,0.3023448894264397,0.09471944329256109,0.016517086474156534,0.019853856648352576,0.10596239203899498,0.22050963141318938,0.06104263099577713,0.01062829831480795,0.032112669451711456,0.10854385683472972,0.46106249905777164,0.07987515594537128,0.008499459468512506
2012-08-01,0.02792273646600948,0.12246554933975236,0.28722036207874857,0.12375791311878101,0.01771181582217455,0.01969027298131092,0.10005741945382929,0.2526790819434925,0.06900240770447262,0.00985517237179985,0.02995137084488061,0.1226671445566687,0.4221365764620969,0.11028763874856207,0.008077856063502588
2012-09-01,0.0237756559902474,0.11708576594768579,0.3100577397389982,0.11317998861901479,0.01657731553201509,0.01432593690062749,0.10411536430358041,0.25990454378690736,0.06839993772717799,0.00920250454450887,0.043041427964150135,0.1233531702767452,0.4443400713025122,0.12260823839727752,0.009865024180953025
2012-10-01,0.01790074607158664,0.13195908305077736,0.35521950219054305,0.11604370298619582,0.016045105820441233,0.007948458243585836,0.10945162573513155,0.25874287901286797,0.07346303201680697,0.011100278968523251,0.0120581950526095,0.13407575343751507,0.3663661869693042,0.10098131913173386,0.008499459468512506
2012-11-01,0.016570929771401382,0.12265199184272267,0.20734597724319268,0.07911340819852536,0.015929573609300703,0.009320408728135651,0.11715714895085977,0.15784039471490177,0.0608272166070417,0.010322227120938565,0.012016060868244945,0.10474515973442894,0.2164549641284158,0.0750443651183182,0.009393043527237724
2012-12-01,0.015391573606003366,0.12012665894933927,0.21533323798604762,0.08258954317622513,0.01472499245212951,0.008718701854589854,0.1034211733749618,0.13786538722937947,0.06764123591299269,0.010341930739244914,0.013797123907188756,0.10144964087417395,0.20602807625496233,0.08517950919532899,0.010577921066102565
2013-01-01,0.014675559803012283,0.12060244249867921,0.200625802911351,0.10616740382096808,0.015739034626571845,0.012798266437294162,0.10701838837437845,0.14206588030474895,0.08452063415027171,0.00997563048751697,0.010433573127475533,0.12200078638148892,0.21878416795037606,0.12294929466683603,0.009930179143388172
2013-02-01,0.01518547921441584,0.12192246464111958,0.207706266927903,0.11191296061615606,0.016336399300580853,0.009681406119142493,0.09636116859275483,0.1556866051730188,0.08222612811561018,0.009563878891660228,0.016619154597047662,0.10671383996460061,0.21824846398558845,0.12056954034048374,0.009744566065235905
2013-03-01,0.01630018172814625,0.14383893544845106,0.18722339563217763,0.11389485637023149,0.014734844261282683,0.008429877208663745,0.11634372792878858,0.14617023935209422,0.07780961010073617,0.010929443604100747,0.013177340430971983,0.11232927860899852,0.22603757054021975,0.11151524572720801,0.009980556392093557
2013-04-01,0.01676950506957578,0.12180569826657321,0.20874915205887995,0.11604192697778401,0.016391702453862827,0.00925421696207752,0.10100407782999414,0.14820683513605729,0.07502788712329145,0.010397233892526886,0.011883677336128677,0.11130982520423789,0.23304109392208566,0.12963322829324717,0.008855907911087275
2013-05-01,0.017157834316899226,0.12599689339148304,0.22338050148371075,0.11670180301113375,0.0167026995523088,0.011046565912707142,0.10084281742210419,0.1524982603619665,0.082961584578911,0.009207430449085457,0.014119483378649997,0.09815776238488781,0.20999337514122637,0.1151739795477221,0.009734714256082732
2013-06-01,0.03237409214123807,0.132290215033265,0.2190193148270908,0.11444316410173783,0.01646178332087456,0.017074076487435894,0.10870745211122011,0.14622365330018192,0.09058648439891227,0.00997563048751697,0.028116211663527048,0.10934526408370125,0.2418339156066518,0.11687788701999356,0.009207430449085457
2013-07-01,0.020248544697039236,0.1363593017767706,0.21642884687013375,0.11610338589177512,0.01628602205187547,0.015722098123002733,0.10919509738779586,0.14329394044453939,0.08834239633407932,0.009729788351506143,0.0211869126382988,0.1003343943258226,0.222724546386654,0.11100041778304702,0.009629033854095375
2013-08-01,0.026405278917088985,0.14355735875779835,0.22619747372089655,0.1164372097797627,0.01705422209030698,0.0220905387093669,0.11493131156565249,0.14074495210674046,0.07689039415643574,0.009799869218517878,0.0358556250443261,0.11402327166278732,0.22431991091783687,0.10853588418926774,0.008790752948652128
2013-09-01,0.027958563856271972,0.11774640627208653,0.21756778198510332,0.10823215313452235,0.016271244338145707,0.013773947203860947,0.10884517063934124,0.13352519545083336,0.06629033050827975,0.00944342077594311,0.04071415375901445,0.11796272361658365,0.2395339568863987,0.12869545383618655,0.009930179143388172
2013-10-01,0.02142438911339533,0.1404048840194544,0.189788916038144,0.10605033343743965,0.014734844261282683,0.03102998405227064,0.10421333816149335,0.13681305569692806,0.06561278675825122,0.009860098276376439,0.03636503841379543,0.11877159170296023,0.2312067027956198,0.12872054947308348,0.011049901719817868
2013-11-01,0.023840202120234147,0.13051035486541507,0.19817011074464122,0.10411681931117697,0.01735536737959978,0.012582858153031621,0.11216106841080019,0.13022318757439025,0.07121621220264311,0.008841130197357513,0.017155854622250992,0.10188287725179612,0.23227655523262758,0.10864193961135352,0.009448346680519696
2013-12-01,0.035617214664561685,0.1288842221216699,0.19495505569415883,0.090517376496845,0.015206824914997986,0.018281281730734837,0.11017293875427268,0.13621260964465867,0.058022866456833515,0.009558952987083641,0.023665883896904494,0.10549713965206879,0.22669119231067503,0.08520076218703802,0.010879066355395362
2014-01-01,0.027441288548207227,0.12138132306344368,0.19814872578760678,0.11271430848405842,0.014614386145565565,0.020361541554892063,0.10320607680809003,0.13950125464813184,0.07109413182036986,0.009684337007377346,0.03417803442957611,0.10041007332694131,0.22294634291407714,0.12642527117626906,0.011346121104534077
