,Date,Africa_Canon_camera,Americas_Canon_camera,Asia_Canon_camera,Europe_Canon_camera,Oceania_Canon_camera,Africa_Nikon_camera,Americas_Nikon_camera,Asia_Nikon_camera,Europe_Nikon_camera,Oceania_Nikon_camera,Africa_Sony_camera,Americas_Sony_camera,Asia_Sony_camera,Europe_Sony_camera,Oceania_Sony_camera
24,2008-01-01,0.001129503001328881,0.012156824411003657,0.03299014096084949,0.009000373013804304,0.0016460245148099827,0.0006711405522606579,0.006439892311274706,0.01606644017414695,0.004324064932104647,0.0005087712136685401,0.00259462401033655,0.015160146847946759,0.04482535831905117,0.009225696843087765,0.0008379761166305365
25,2008-02-01,0.001058975313364516,0.014583518671234884,0.03621537036155592,0.013350450830865062,0.0019746187678369546,0.0007729661008686854,0.0047893990785591355,0.019999801326338554,0.0041564840980924484,0.0007608607941444853,0.006912521141243793,0.017341181998711264,0.03804282812964603,0.013126489108997339,0.0008658001591034933
26,2008-03-01,0.0019388095969690889,0.011797779856336288,0.020885761577436907,0.009617723823280678,0.0018320606050366668,0.000813390967488727,0.004506275152438782,0.01122261924635269,0.004771311999899063,0.0007192605935215804,0.002900504023379044,0.012626671916205022,0.02551409407397988,0.009548157683220865,0.0010499585225266863
27,2008-04-01,0.0,0.012481720842531064,0.0425714338307619,0.00824775698109826,0.0021181722813326488,0.0,0.005615437089786134,0.013381793230136527,0.004240382648520303,0.00044991112746176515,0.0010085417442091088,0.014937140755998475,0.03755643186046437,0.009272990704722903,0.0010331963122905193
28,2008-05-01,0.001486962111968153,0.01293516539912609,0.0430707577679857,0.01156789093629988,0.0016505035929393107,0.00036475088729557615,0.00609784139991519,0.01898545086751665,0.006721204869727151,0.0006913235764613023,0.00254355456466236,0.015840049045519552,0.0326190172190704,0.0117059584515259,0.0012594525516843203
29,2008-06-01,0.0012304198442978627,0.012849449770001568,0.019038084240208964,0.010476501337136582,0.001728614266120768,0.00018966722030409243,0.006759101295803221,0.009729439405596157,0.004163907009267331,0.0007075881113497661,0.0045554469121545085,0.013361510006360978,0.020929183741806835,0.008982466725399726,0.0011650773436143993
30,2008-07-01,0.0016790599244910136,0.01015082731720564,0.020583273641770882,0.008425763284458437,0.0016200781991405168,0.000281465966317686,0.004926112915939627,0.011657418749918451,0.004921959957550276,0.0007445962592560216,0.0038894908693446213,0.01483515210569594,0.027543402040473553,0.01104505752615273,0.001236605262688395
31,2008-08-01,0.0004899736524522387,0.013017865034059294,0.03991753235306473,0.011234822866514746,0.0015480526047188183,0.0,0.005320757518445355,0.017421388718897063,0.005111933745853892,0.0006781580682463786,0.0050972215344511195,0.015501204118915961,0.03843903041641417,0.013158490235608528,0.0013750690481197365
32,2008-09-01,0.0015009413933610772,0.01264446755727488,0.03130815937741368,0.008850985602869397,0.0016611807244157185,0.00022127842368810784,0.0055314710594648415,0.030391821871771807,0.005356831419235642,0.0005934646409574593,0.00324477241549817,0.014659295594951455,0.033890707127172334,0.008418129663199117,0.0013466343557117552
33,2008-10-01,0.0011380033218245545,0.012416563472737034,0.030610381247235554,0.007248530929247019,0.0017235245380564155,0.0002221910748485845,0.006240790023238541,0.015864290917519855,0.003771626245048632,0.0006715753141389167,0.0022405117206174313,0.014177880715715607,0.05305777803627353,0.008398092070652475,0.0012061798688896013
34,2008-11-01,0.0016936569823436522,0.010567812221185946,0.016186122191197805,0.007456593434437506,0.001753452256507506,0.0008942452962478492,0.00752432201193974,0.010011831510759439,0.003514193669279535,0.00055745184374661,0.0035016193848332014,0.014743099978565495,0.024533086124305693,0.008449362970004372,0.0012903756208308174
35,2008-12-01,0.0009167248981364467,0.010337721982660223,0.03441820577959547,0.008058415484695323,0.00178697667697984,0.00022127842368810784,0.006513562192699493,0.01668825382477439,0.0038295780575987245,0.000773528627011706,0.0004425568473762157,0.012998857295030891,0.03759923041552888,0.00929176143209081,0.0010407744170933873
36,2009-01-01,0.0017483655640759795,0.010588427341208372,0.0370854900119445,0.008582744317759945,0.0016332437073554404,0.0005003137977870257,0.00666092896954985,0.013679826366861034,0.004165583147586982,0.0009419201308941384,0.006724947888386939,0.013532501627337828,0.04133254076234172,0.01019097530546881,0.0010261158828353545
37,2009-02-01,0.0007112520761403466,0.011952653169874728,0.03222901802629614,0.012268079511948077,0.0015896528053417232,0.0,0.005777460749392551,0.01574495333073659,0.005999258096797861,0.0009307453240700271,0.0020012279003680505,0.01218197841957393,0.04306070141903996,0.01140312359167035,0.0010808815916731832
38,2009-03-01,0.0,0.01266405222545234,0.029972244986821224,0.00982634969751845,0.0014415072391293796,0.00028428035512095877,0.007486055278142801,0.024669789754309404,0.004060850741485059,0.0006954179538302485,0.0008528410653628764,0.012685126708096038,0.03798642101493215,0.00929847298391785,0.0014643545281253052
39,2009-04-01,0.0009811693532838766,0.012187973091173337,0.039299710914049504,0.013279424624298467,0.0018549078940325921,0.00026991727714352997,0.008140875469611923,0.016776994872774443,0.006775984888245125,0.000798366617398444,0.004724447346329057,0.01356284186991445,0.03839944061123143,0.008935302967723545,0.000948005209653897
40,2009-05-01,0.0011848293595209233,0.011285604270349326,0.031664323860474505,0.009548756966796568,0.001697193521626568,0.0005215848558362541,0.006158574958162627,0.019478219402318774,0.005236986224798285,0.000798366617398444,0.004068343668056279,0.01135172083599355,0.04739426903456127,0.009755846443662782,0.0011057195820599211
41,2009-06-01,0.0013586909781330078,0.010901227693143807,0.0426311863049074,0.013016521667703717,0.0014365304856523483,0.0002686952287641309,0.007330117103658304,0.022489490559601436,0.004279776182324157,0.0007182652428261741,0.00321102634937549,0.015608481874618496,0.02806575822243201,0.012398820019036957,0.0008379761166305365
42,2009-07-01,0.0018675186009557369,0.011777793670951641,0.02644549974658425,0.0077403499397675915,0.0019081805768273116,0.000158056016920077,0.0059559524210810125,0.02412264811824894,0.004443097140677286,0.0005513667649868513,0.002812837938396815,0.013421510385829673,0.04586823163385379,0.010017097089362438,0.0011417323792707705
43,2009-08-01,0.0009325304998284544,0.013698621992016264,0.016219081747380702,0.014844743353052579,0.0019203507343468291,7.90280084600385e-05,0.006210591063765233,0.010541130093616876,0.006288299139514095,0.0006599028319671024,0.0021523305334142347,0.016804886692723786,0.023800108021534264,0.00983650231561158,0.001021026154771002
44,2009-09-01,0.0015548548136459167,0.012758680359747754,0.045654036040816165,0.01579093836814839,0.001637338084724387,0.000158056016920077,0.00692242998344911,0.01843965658286499,0.006413065298564645,0.0007263410229767454,0.0056971181321107045,0.015129994632913358,0.02806920698014107,0.00877319477230778,0.0012376006133838012
45,2009-10-01,0.0011896905439584592,0.012114350450739648,0.03648091606424209,0.009426585461370507,0.0018067249393022252,0.0016298303036559368,0.0068516724952901046,0.02232098151500435,0.005175630194553906,0.0007258433476290423,0.0031560131291420677,0.015845082030080473,0.03556156725480376,0.00890412342967795,0.0010687114341536657
46,2009-11-01,0.000632224067680308,0.011206766939330731,0.033326596562436195,0.008746994484067749,0.0017098613544937885,0.00020547282199610012,0.008708313150819685,0.020588103562545187,0.004423442268482496,0.0006964133045256549,0.000742863279524362,0.012920154121540761,0.04112439272702274,0.009624423536023882,0.00119500506206549
47,2009-12-01,0.000584807262604285,0.012517394217547516,0.026218172062711157,0.007458450129147239,0.0017281165907730648,0.000158056016920077,0.008195972415853769,0.018899630866416977,0.003784813794682026,0.0009307453240700271,0.001974818310160243,0.013126460038019327,0.04450766884610724,0.008908157519288702,0.0009424178062418414
48,2010-01-01,0.0009758629330559583,0.012443024372563416,0.03878573351791569,0.013346734709358182,0.0016200781991405168,0.0004899736524522387,0.007084377446898966,0.011992126426455479,0.005837840583957436,0.0007847034338358172,0.0012518450041764083,0.015283703156647843,0.05085559087729601,0.012404858234742844,0.0011964980881085992
49,2010-02-01,0.0011945517283959955,0.013286386509277414,0.03930354863532299,0.00849522147946951,0.0017585419845718585,0.0007684047546314721,0.007593592402622357,0.012922585369964996,0.00440159094029629,0.0008034563454627966,0.0028754560732451614,0.014515964595213905,0.04454072771466315,0.010200739118978947,0.001039281391050278
50,2010-03-01,0.0007530702937556854,0.013536118452364848,0.040175478617353474,0.009255316291065298,0.001752954581159803,0.0004425568473762157,0.007656094781839013,0.021418765484659284,0.00471995388870037,0.0008932395008160684,0.0015143209983533553,0.012661257908405372,0.034919750666127354,0.009143627368290691,0.0009550856391090619
51,2010-04-01,0.00318826489998745,0.012462457631713537,0.03542960039991979,0.01175236915441896,0.0018188950968217432,0.0013441608329921154,0.007292072722638022,0.02076208818968058,0.007097055010111101,0.0007861964598789266,0.0064613474653601784,0.017494758979001504,0.04379027862016228,0.012107895535299984,0.0009961881643842636
52,2010-05-01,0.0009431741870814462,0.01145731184091265,0.033828247287958225,0.012417641121198107,0.0017580443092241552,0.0003951400423001926,0.00707011550728848,0.02463858447555117,0.0056259370402900605,0.0007740263023594091,0.0024240181347404237,0.014307806863490048,0.03564656837998209,0.011201272328812796,0.0010692091095013687
53,2010-06-01,0.001545294974958893,0.011127208533550358,0.03809104284268008,0.008692846575314416,0.0017940571064350046,0.00036352883891617715,0.007640211561499437,0.021724392357107828,0.004531007917741557,0.0006959156291779518,0.0036783713730282885,0.014067814116641382,0.034496691812807324,0.00795265043474558,0.0011113069854719769
54,2010-07-01,0.0015782799410224068,0.01318094310936199,0.03690634282716903,0.008883056291863086,0.0017717074927867825,0.0004978832055682576,0.00751029775961131,0.018108967170864455,0.004087675221531005,0.0006771627175509723,0.002199915117490978,0.01404698811511294,0.04502312229687519,0.009792596583129604,0.0011524095107471788
55,2010-08-01,0.0007595815323768463,0.011669724024077654,0.036444136217866206,0.00894754092210569,0.0017468695024000444,0.00041094564399220024,0.007072933813291276,0.019367921034076543,0.004952533376779984,0.0007856987845312234,0.0014216371967124151,0.014308476428384044,0.04147168818926133,0.009957971792004817,0.0010687114341536657
56,2010-09-01,0.001339232735842833,0.011622795839849664,0.03374243354087692,0.009526897772965438,0.0017519592304643967,0.0008450021708727425,0.007998512674339524,0.017800632762528336,0.004247232659237414,0.0007856987845312234,0.002007194104195923,0.01413555505603593,0.037150558333477524,0.010032835103781368,0.0010636217060893132
57,2010-10-01,0.0013538297936954717,0.011815521085617037,0.027365984607939473,0.00887380834266005,0.0016317506813123314,0.0005373904575282618,0.008998987033817336,0.027183855329487007,0.0048738552022190886,0.0008764772905799015,0.0019386505608397868,0.013996596856675848,0.039266089276590324,0.009371595115365597,0.0010930517491927005
58,2010-11-01,0.0019380327843800723,0.011283918874565695,0.033993055634218325,0.0088664935197828,0.0019330185672140497,0.0008626340928638338,0.008097248718039806,0.026535087372580854,0.003986945169326137,0.000714170865457228,0.0017149162901091187,0.013454066619085681,0.030859111838304365,0.00944381060188968,0.0009540902884136558
59,2010-12-01,0.0014103646957268827,0.01177951965283723,0.03488794310930934,0.008088987752361497,0.0018011375358901697,0.0008504676272299632,0.007703511523291889,0.023013017688875738,0.0041672690389907814,0.0007679412235996504,0.0015690384891066745,0.01335220303556206,0.03236588037989886,0.009017631187328049,0.001032200961595113
60,2011-01-01,0.0015823999940398838,0.013223452546306995,0.04214112670093526,0.008823693957354245,0.001801635211237873,0.0007051823478634413,0.008549350017831447,0.017976132987742886,0.005152722064445697,0.0007557710660801329,0.001542288470160195,0.013173129272446375,0.03883077761435969,0.008447900244918052,0.0010438734437669274
61,2011-02-01,0.0026671811392553727,0.012936875899297222,0.03979008678072377,0.013914158573052641,0.0018483251399251303,0.0016723575649546687,0.007780515871413563,0.020824388708849714,0.007097275663020156,0.0007613584694921886,0.0034969671255560674,0.012252669301454983,0.04118315212408247,0.011244767356519067,0.0009915961116676144
62,2011-03-01,0.0007270576778323543,0.01207859278912496,0.0373840035945331,0.010422206510359492,0.00181839742147404,0.00022127842368810784,0.007664935555674407,0.026713519344126132,0.006537832064432959,0.0008338817392615903,0.000632224067680308,0.01309170586689181,0.036167498556268864,0.012308315990868976,0.0009490005603493033
63,2011-04-01,0.0013903021815170234,0.012466787614037633,0.03664218070082812,0.013357816376708555,0.0017346993448805266,0.000831627161399503,0.009440145663360032,0.027512388420074477,0.006664661029236641,0.000905907333683289,0.002616483213356103,0.012831295706688573,0.03745510949139128,0.011177654280759699,0.0009606730425211176
64,2011-05-01,0.0013252534544499087,0.01146014249280176,0.03494379179061108,0.012083368337122367,0.0017412820989879886,0.0006845155617338975,0.007434637346477465,0.024298171492836976,0.006258916244031227,0.0009231672192671588,0.0018201017958797139,0.013940454372411955,0.04004796195253337,0.011835140687558098,0.0009368304028297857
65,2011-06-01,0.00147176078219583,0.011985762013469585,0.03540899735589552,0.00961840471251205,0.001729609616816174,0.0008152172877878108,0.00846102479617823,0.021596364431207177,0.006287784955939572,0.000941422455546435,0.0015428927420798795,0.012523274262517953,0.039212305113532464,0.009245554347208822,0.000930247648722324
66,2011-07-01,0.0012772323774542012,0.012517931483960222,0.034896053828217435,0.010492167424679066,0.001941094347364621,0.0009039676651229216,0.007394646052915427,0.02427446119545835,0.005968675379530521,0.0008445588707379986,0.0016486707694863972,0.01292265667481553,0.03992332721785967,0.010976915468316945,0.0008156265029823141
67,2011-08-01,0.0029756628315230943,0.013635829238901912,0.03855508195691846,0.011047267494174744,0.0018133076934096872,0.0022887753558131223,0.009519506777105823,0.016520955232498333,0.007573086470540535,0.0008455542214334047,0.0025720676424298918,0.012577398318636428,0.041076731712404786,0.01034623717432765,0.0009424178062418414
68,2011-09-01,0.0019939738222976527,0.011709432001438728,0.035073269744688156,0.011861094150398575,0.0017235245380564155,0.0010290510213761437,0.00859390449118244,0.025804239870134534,0.007379539557678266,0.0009769375774095813,0.001943967388873559,0.012531897719070012,0.04223311768264612,0.010955209743044531,0.0009008176056189364
69,2011-10-01,0.0017027750792990401,0.012100594287874673,0.040270102925186874,0.010858009434324824,0.0016865163901501597,0.0007665784343323885,0.008638463342285001,0.025025634211065944,0.006669759912015263,0.0009667581212808764,0.0013605172984320914,0.012160414197681409,0.03329959323752086,0.012963878430472775,0.000948005209653897
70,2011-11-01,0.0014760176947136816,0.01189282905182956,0.03594624101407338,0.009043733845440584,0.001644916189527255,0.0007795900862124244,0.01005579125108679,0.026393974543681354,0.006961480822059858,0.0008998222549235303,0.0016103720613657622,0.012926722289343778,0.03621659992349712,0.010964490699334688,0.0010565412766341481
71,2011-12-01,0.004139796370444872,0.011659224192444261,0.02083101410714037,0.009965853691238504,0.001578477998517612,0.0010583845459848614,0.008923350579537049,0.013928908193604553,0.00789208678351356,0.0010012778924486162,0.0036468666575454837,0.012252659439709868,0.024555953716111186,0.010226942237302174,0.001021523830118705
72,2012-01-01,0.0014492676757672024,0.012180356598213564,0.036005289357176964,0.012249376753405844,0.0017702144667436732,0.0009307176840694008,0.010237407376461382,0.027213494870053676,0.00746584111866054,0.0008272989851541285,0.0014498854522269169,0.012393341001435276,0.03566561757331581,0.010919759592968894,0.001003766269187132
73,2012-02-01,0.0016808862447900972,0.012618913656105374,0.03554795592646384,0.01216370901845586,0.0018422400611653718,0.0009057939854220052,0.01055455205854501,0.02576228043965885,0.007801259027207122,0.000839966818021349,0.0022517323260605264,0.011772466121934428,0.03745951421295781,0.010993282435029053,0.0009190728418982127
74,2012-03-01,0.000900919296444439,0.011130799006083993,0.018396072001218917,0.010194957987235284,0.0018128100180619842,0.0004425568473762157,0.009574567952586223,0.012563245703810606,0.005854851507531437,0.000990103085624505,0.001931338124878729,0.012129867253020964,0.02503475535744688,0.0076998275371953475,0.000798366617398444
75,2012-04-01,0.0013994202784724113,0.012563026085608676,0.020984122885907834,0.012256172728036877,0.0017047716264294362,0.0008291965691807348,0.009670745118465697,0.01505974436123932,0.007471317103484552,0.0010438734437669274,0.001601253964410374,0.012577333772035848,0.02007512519718531,0.010907487633513844,0.0008526346508885696
76,2012-05-01,0.0025896005272916306,0.011511155107917196,0.021180858886039555,0.012209322131664393,0.0019081805768273116,0.000767069547400902,0.009571987489447242,0.013438717005250627,0.006673694629665646,0.0008754819398844953,0.0020565296098729443,0.011752091614326741,0.02161995873147238,0.010031028585310013,0.0008176172043731266
77,2012-06-01,0.0023880827957277937,0.012634360543768553,0.03463557568674774,0.011780892660846311,0.0018001421851947636,0.0004911957008316378,0.009664657832988996,0.03224190148817889,0.008684790806848848,0.0008876520974040128,0.0020877137359879235,0.01291449458026102,0.03489379410260738,0.010169114693422496,0.000913485438486157
78,2012-07-01,0.002586209454010865,0.013139050568048084,0.03054659212984799,0.009569720879069401,0.0016687588292185868,0.002005880312355173,0.010705621572961099,0.022278589806032194,0.006167275905004132,0.0010738011622180182,0.003244416063400071,0.01096643283510104,0.046582193374605625,0.008069968751910683,0.0008587197296483284
79,2012-08-01,0.0028210976001429833,0.012372973106096934,0.029018526717784664,0.01250354355931765,0.0017894650537183554,0.0019893530822580946,0.010109028756594425,0.025528742591001206,0.006971470257441971,0.0009956904890365606,0.0030260551473650305,0.01239334072956877,0.04264941884329541,0.011142611089631129,0.0008161241783300172
80,2012-09-01,0.0024021086234710916,0.011829441348916796,0.031325838946631414,0.011434831778253132,0.0016748439079783458,0.0014473820020955786,0.010519012158152543,0.026258747441750545,0.006910601344784606,0.0009297499733746208,0.004348573403047417,0.012462651469040888,0.044892688448526695,0.012387389306251275,0.0009966858397319669
81,2012-10-01,0.0018085531067055577,0.013332126418368147,0.03588863456751809,0.011724159356822795,0.001621073549835923,0.0008030508221539402,0.011058146792632582,0.026141381806394484,0.0074221372813557725,0.0011214864416006817,0.001218266883204022,0.013545978443780783,0.0370148094937182,0.010202372443280802,0.0008587197296483284
82,2012-11-01,0.0016741987400534773,0.012391809816400541,0.020948635872853196,0.00799300764377727,0.0016094010676641086,0.0009416621013238724,0.011836653336151293,0.015946974225748846,0.0061455120991594754,0.0010428780930715213,0.0012140099706861704,0.01058264182355839,0.021868937544321475,0.007581902962743432,0.0009490005603493033
83,2012-12-01,0.0015550457031737201,0.012136669688076857,0.02175560699979893,0.008344209470120451,0.001487699492468934,0.0008808702867746097,0.010448876469082423,0.01392885376864959,0.006833947974158567,0.0010448687944623338,0.0013939548221151904,0.010249688054531898,0.020815485337279848,0.00860587963020093,0.0010687114341536657
84,2013-01-01,0.0014827051994503013,0.01218473918265753,0.02026968136912183,0.01072633437977462,0.0015901504806894262,0.0012930379791462091,0.010812311285523351,0.014353239141794054,0.008539311985204252,0.0010078606465560782,0.0010541276334670097,0.01232601704690881,0.022104262306290097,0.012421846997199166,0.0010032685938394289
85,2013-02-01,0.001534223517847498,0.012318104023267162,0.020985036759497307,0.011306821056147517,0.0016505035929393107,0.000978134489145424,0.009735588121705469,0.0157293719676315,0.008307492819637267,0.0009662604459331732,0.0016790710039185765,0.010781542066718547,0.02205013891579471,0.012181415002749958,0.0009845156822124496
86,2013-03-01,0.0016468444491873136,0.01453237493734576,0.018915605666067436,0.011507056493758073,0.00148869484316434,0.0008516896756093623,0.011754471559445267,0.01476791187534529,0.007861281955314697,0.0011042265560168118,0.0013313366872668442,0.0113488826102482,0.022837090074227094,0.011266639015962506,0.0010083583219037812
87,2013-04-01,0.0016942612542633366,0.012306306850758258,0.021090401817245336,0.01172397992265185,0.0016560909963513662,0.0009349745965872526,0.010204671806350844,0.014973673781439038,0.007580238153412092,0.0010504561978743894,0.0012006349612129308,0.011245884913116016,0.023544671977210652,0.013097140019999317,0.0008947325268591777
88,2013-05-01,0.0017334950417190566,0.012729752830811373,0.02256864034159232,0.011790648699773351,0.001687511740845566,0.0011160596893536867,0.01018837930041217,0.01540724623665821,0.008381797659571314,0.000930247648722324,0.0014265235330088986,0.009917102080467637,0.02121610850634161,0.011636289218877936,0.000983520331517043
89,2013-06-01,0.0032708281925602706,0.013365581436011692,0.02212801973029431,0.011562453271483473,0.001663171425806531,0.0017250327976270487,0.01098296123812714,0.014773308408057899,0.009152158637970451,0.0010078606465560782,0.0028406448395787887,0.011047400832974848,0.024433030759058935,0.01180843886784741,0.000930247648722324
90,2013-07-01,0.0020457565439813414,0.013776690528447927,0.021866298858290417,0.011730189256575074,0.001645413864874958,0.0015884393471967688,0.011032229150000445,0.014477312852026991,0.008925433314615549,0.00098302265616934,0.002140561992235346,0.010137012158136442,0.022502367705586133,0.011214624777332026,0.0009728432000406351
91,2013-08-01,0.0026677854111750573,0.014503926603593675,0.022853245456412208,0.011763916243556402,0.0017230268627087125,0.002231857390292768,0.011611771920486298,0.014219782760328753,0.007768411476891645,0.000990103085624505,0.0036225753835877885,0.01152003058295925,0.022663551014240415,0.010965627340589179,0.0008881497727517159
