date,dslr_canon,dslr_nikon,dslr_sony
2012-10-01,0.11592288851613697,0.09014026367853206,0.027487487749167098
2012-11-01,0.13072826856328812,0.0971102696058444,0.033917210537172136
2012-12-01,0.10461300472242636,0.08836932154191665,0.03504830076922697
2013-01-01,0.12391897336537976,0.09411951790894643,0.029473897412137812
2013-02-01,0.12623111458189112,0.094773010297654,0.03928075442807815
2013-03-01,0.14203811960905957,0.0951881172960816,0.048374649991069385
2013-04-01,0.13863847465375834,0.09022635373294059,0.03605783973371625
2013-05-01,0.12636086698063162,0.09197827074983803,0.036000629035346204
2013-06-01,0.15138689156046364,0.08246846749917706,0.039214222403543386
2013-07-01,0.133284094153485,0.09417878753073143,0.03493103932209178
2013-08-01,0.13051606383056766,0.09390179104298121,0.04522347680363539
2013-09-01,0.14591966075801757,0.09832583784250928,0.045205578552445
2013-10-01,0.13700139702394523,0.09709453674636905,0.04486893634196235
2013-11-01,0.13063252213457677,0.10494136735457493,0.042515999179515714
2013-12-01,0.13639273585599143,0.10279728756735701,0.04531368839657045
2014-01-01,0.14081098203882608,0.09778674909796149,0.04275118133305483
2014-02-01,0.12523347577622293,0.09729372296740352,0.040020085799125076
2014-03-01,0.13574138057010468,0.09817843139175522,0.03534468995439231
2014-04-01,0.14830762967347927,0.09474820631716029,0.03467289324714101
2014-05-01,0.14224005981925528,0.10336711455078743,0.04075846618298851
2014-06-01,0.1270353758149701,0.0935700762421055,0.032352613892651254
2014-07-01,0.1521050249611058,0.10104158045031915,0.03911756839515804
2014-08-01,0.12553928168231224,0.09712434021795434,0.033807424500437805
2014-09-01,0.12789725521046474,0.0882937576728792,0.029943855929870925
2014-10-01,0.1456539705147388,0.09408941161327139,0.03616953232185317
2014-11-01,0.12559016852943855,0.10126045673189392,0.03482998582880671
2014-12-01,0.12564877027065957,0.10075263995515678,0.03888306655532673
2015-01-01,0.13868222130457922,0.10744302718861509,0.03239431222749449
2015-02-01,0.13814751834963987,0.09883043384647501,0.04009330697245472
2015-03-01,0.14997128988575703,0.10143799038464137,0.03917034332355388
2015-04-01,0.13307932299201042,0.09484751811048714,0.027847617961654646
2015-05-01,0.13735522124446028,0.09469577862459654,0.02976691689129542
2015-06-01,0.15213179752183612,0.10197092733821235,0.027967205019371208
2015-07-01,0.14978361530094594,0.10010968250665969,0.027898701842737697
2015-08-01,0.1359768369854397,0.10035475875475144,0.04062247058359575
2015-09-01,0.13690083046671148,0.1009454915876725,0.04412517998217293
2015-10-01,0.1355979589340507,0.08814189036091365,0.02914114816727143
2015-11-01,0.12510215878094022,0.08941247551589394,0.026962251446155813
2015-12-01,0.12213190754560649,0.08911792625774943,0.02622527322231963
2016-01-01,0.12675226656481708,0.10329195695780283,0.03826330823575112
2016-02-01,0.1450946643316682,0.09224400813486923,0.0359907584268533
2016-03-01,0.13808989051610082,0.09274747369364349,0.04316481542866085
2016-04-01,0.10990510899914926,0.08894062621822331,0.03593094663508584
2016-05-01,0.13996204948773644,0.09507939372003289,0.03360064254312412
2016-06-01,0.13625129256286084,0.08801240887117319,0.03613690099653327
2016-07-01,0.12659898028068156,0.09421787274842672,0.03302049002851111
2016-08-01,0.12925964750760044,0.08771117869228362,0.027005649972756604
2016-09-01,0.13034714503456354,0.09324785412043203,0.028073808311886734
2016-10-01,0.14952545113090335,0.1071397690242119,0.035261126174597854
2016-11-01,0.12412107417495606,0.09564582447592816,0.023793646713034605
2016-12-01,0.12140019949028068,0.08187410244303409,0.0302387661294895
2017-01-01,0.15425190315721402,0.096593406763823,0.034256518413268086
2017-02-01,0.14893052251744793,0.09320109474032566,0.028206800821114437
2017-03-01,0.1405260129485305,0.10050857493031545,0.0407855581534454
2017-04-01,0.12999038682607167,0.0986379978591589,0.03542081492422509
2017-05-01,0.1186362597127976,0.08978662501850859,0.02657232727295888
2017-06-01,0.13822483470895275,0.09225713850176416,0.038792193193730576
2017-07-01,0.1365920115489875,0.09849459152621662,0.03488039104079334
2017-08-01,0.1299343612419429,0.09390850623305384,0.03530293232391831
2017-09-01,0.13363771674886474,0.09479215874752477,0.03003561500358538
2017-10-01,0.13999950581818701,0.10425222735105036,0.03498521555919528
2017-11-01,0.14780258748655753,0.09150556691996421,0.03221371613273388
2017-12-01,0.13562916933220293,0.09578181386317386,0.041140164715051
2018-01-01,0.15241950177334657,0.10429866296191655,0.03946463671403622
2018-02-01,0.14541271302948405,0.10805001483036039,0.03796855785165592
2018-03-01,0.15056567303822146,0.09848560821597954,0.03998145960365819
2018-04-01,0.15338975876617914,0.09418987544906808,0.034309309843975136
2018-05-01,0.1437032615559363,0.09145685264465825,0.03521879513564317
2018-06-01,0.1551542052154557,0.09251129111716419,0.03779789782076668
2018-07-01,0.1476300481949556,0.09709568977090727,0.033039269372536074
2018-08-01,0.14120017140545346,0.10299225426131652,0.03914624578863867
2018-09-01,0.1489441923028387,0.09392680554433483,0.0426710612039381
2018-10-01,0.16021406156364984,0.09661849354597159,0.03489260047058744
2018-11-01,0.1341755905962744,0.09317631696092937,0.03089448804276917
2018-12-01,0.15339551086990824,0.08952860854807289,0.03821112856612221
2019-01-01,0.1599461155046864,0.09534943943129334,0.04321793365921259
2019-02-01,0.15943364063255014,0.08994916761408409,0.04158307484088184
2019-03-01,0.16493493677953297,0.08714902950474358,0.040847672076439225
2019-04-01,0.12750753092040715,0.08037912816051165,0.02864702455554839
2019-05-01,0.15632872221797614,0.09091060873444083,0.03640238616952601
2019-06-01,0.15019275641460972,0.08368081689603113,0.024437999536210932
2019-07-01,0.1427546999603196,0.08203243061860246,0.03332224748953641
2019-08-01,0.15922755434702293,0.08906295624442653,0.03031582191339418
2019-09-01,0.12175187602052573,0.08039724553673631,0.03107938399292429
2019-10-01,0.1449561262682821,0.08924715794808565,0.03422929621098512
2019-11-01,0.1314171901163708,0.08906721546365885,0.028073179680886018
2019-12-01,0.13161079232211487,0.08235379559895012,0.03342618952287877
2020-01-01,0.13901761292541856,0.0828654536076461,0.034075350756431394
2020-02-01,0.1513647718423549,0.07287460774942522,0.03506402819860908
2020-03-01,0.12277698473468557,0.08044897037441526,0.026383903049500734
