date,camera_canon,camera_nikon,camera_sony
2012-11-01,0.09630407973958487,0.07735448144704,0.09214757819484755
2012-12-01,0.09798458866878196,0.07111950653023076,0.09171783014063883
2013-01-01,0.09951993141469313,0.07741357147697474,0.10602040119967351
2013-02-01,0.10284967364949518,0.07709789519611825,0.10378659550003567
2013-03-01,0.10312716405287398,0.07786298516047985,0.10401052380786598
2013-04-01,0.10434855164422598,0.07474746929475914,0.10884132770091863
2013-05-01,0.108912568261447,0.07774464529816176,0.09830917638670171
2013-06-01,0.11254625866408657,0.08110243008114724,0.11195006634954137
2013-07-01,0.11004079694353124,0.07967726282449487,0.10264606118938273
2013-08-01,0.11551838430246164,0.07946529397381408,0.10896896883014985
2013-09-01,0.10675504494235837,0.07213675543357292,0.11894228238594087
2013-10-01,0.10266201846942337,0.07621878464277819,0.11615840470461807
2013-11-01,0.10302306597293286,0.07273134248844494,0.10367140462958435
2013-12-01,0.1018538915332379,0.07244811368630219,0.09993419181490135
2014-01-01,0.10361680332091817,0.07507991064113753,0.10941631367392647
2014-02-01,0.10742936503258652,0.07158224625685346,0.12422433138218626
2014-03-01,0.13969143633783979,0.0922471306905046,0.1465769699487805
2014-04-01,0.10758732764315357,0.07422997584992913,0.11482408955698606
2014-05-01,0.10127223772714074,0.07419534974706232,0.11461053405692823
2014-06-01,0.10331384822510895,0.0666010638838453,0.1136506107668659
2014-07-01,0.10426500620888406,0.07457270866004766,0.12024075181449459
2014-08-01,0.10347652536587562,0.0757548474013728,0.11142600699498308
2014-09-01,0.0998688587882814,0.06866203942114589,0.10296743428904041
2014-10-01,0.10742363118048498,0.07467459996434557,0.11854114405349299
2014-11-01,0.10996900503342462,0.07892402154785692,0.119460702552978
2014-12-01,0.10490728863218957,0.07675574146491776,0.11397933316824943
2015-01-01,0.10227341482421766,0.06518892097584764,0.11219412249565185
2015-02-01,0.09709965245913549,0.0657460511954572,0.10883280790917732
2015-03-01,0.10502547516766346,0.06963425568387381,0.11705180790779322
2015-04-01,0.11107948655236426,0.07624938739776486,0.11076995156025121
2015-05-01,0.11542718213311852,0.07635286209880375,0.11932318440471802
2015-06-01,0.10180695308676481,0.07358527963400528,0.11885398061837518
2015-07-01,0.10741432799113436,0.07809311384282291,0.11622071212107309
2015-08-01,0.11084663168669943,0.07982794118337415,0.12287105252459174
2015-09-01,0.10388951153045183,0.07345746394452636,0.11556760599966386
2015-10-01,0.10948529723912619,0.06970607733110831,0.10707237101960017
2015-11-01,0.116582874299855,0.07998805537304335,0.10837286219213389
2015-12-01,0.10681103173075442,0.07561433187108874,0.1078689460643719
2016-01-01,0.11485312767701486,0.07593194561987793,0.1190942461348088
2016-02-01,0.10687222939887463,0.06824979331794996,0.12410526577346023
2016-03-01,0.11012635120498566,0.07504538171409782,0.11484654588992717
2016-04-01,0.11740865715225268,0.07288489642723608,0.10927584011312591
2016-05-01,0.1129015210632334,0.07681417527821725,0.11248507158369796
2016-06-01,0.11250339787670285,0.07174089947561509,0.10876217153170917
2016-07-01,0.11717416723133488,0.07356826502698868,0.11802867023961161
2016-08-01,0.11299962716633868,0.074108467558571,0.12147004473086238
2016-09-01,0.1174524561484194,0.0660875660105541,0.10882541586713833
2016-10-01,0.11325792326645416,0.06739659381957433,0.10085805238950495
2016-11-01,0.10903998595583128,0.075568772604469,0.1018254860363178
2016-12-01,0.11666080974625755,0.07526342436920042,0.10429263126277398
2017-01-01,0.12597085862046728,0.07108861678973336,0.11376249062592386
2017-02-01,0.10998925438707444,0.07126445404376262,0.09862538247503991
2017-03-01,0.1194239590219534,0.07379913461106737,0.11476960600916929
2017-04-01,0.11382460099109327,0.06488613935674307,0.10167837313236677
2017-05-01,0.11426531848367007,0.07046991952724689,0.10011398634884527
2017-06-01,0.11595871827570349,0.07350526401291006,0.11070012394275128
2017-07-01,0.11842384241088634,0.07857370979129576,0.11034586049178663
2017-08-01,0.12033476383708634,0.07565285403191443,0.19788288744111016
2017-09-01,0.11872218957524332,0.07633949185883279,0.10260922304217822
2017-10-01,0.1125060677614537,0.06994269155365715,0.08730257703601021
2017-11-01,0.11770572371806998,0.06998053117099852,0.0963241854491492
2017-12-01,0.11996178865351409,0.06937615407495816,0.10125577069132964
2018-01-01,0.12524882404137475,0.07519486170279782,0.10391057710368236
2018-02-01,0.11654403620210835,0.0701426354704019,0.10670308411536301
2018-03-01,0.10443620653324276,0.0693339682937255,0.09911851778484378
2018-04-01,0.11569619452387346,0.06739605613334426,0.09914727770809068
2018-05-01,0.11931404827487993,0.06853702225639074,0.09929821361156069
2018-06-01,0.12088552215318828,0.06587154666347382,0.09473165045295794
2018-07-01,0.12397557036866201,0.06772616833335605,0.10060423880091099
2018-08-01,0.11627761112463449,0.07097556262894468,0.09181265243376666
2018-09-01,0.13282746640260146,0.07079656119835195,0.09536814076439797
2018-10-01,0.1174437118839869,0.06629260201063901,0.098351161542497
2018-11-01,0.13029810604865247,0.07403977552870111,0.0984424022482176
2018-12-01,0.12404261338647894,0.06452103087932139,0.09818165380968434
2019-01-01,0.12320348737699086,0.06973622084634121,0.10106479327732354
2019-02-01,0.1336637979209654,0.07202606528448136,0.1041574499010746
2019-03-01,0.1266039554358024,0.06733612651493268,0.09523681116025635
2019-04-01,0.13720545473305387,0.0719197650111997,0.10985925534862938
2019-05-01,0.13329399425378777,0.06928867879427526,0.10653678436540992
2019-06-01,0.12424773813829335,0.06299461937962648,0.0964848145500547
2019-07-01,0.13644522176527066,0.06583888704193892,0.10345617299326595
2019-08-01,0.13433663845966645,0.06815736053977217,0.09644644610321199
2019-09-01,0.130133265700838,0.06753900118854936,0.10398980196902607
2019-10-01,0.1384759721898671,0.06767312750143618,0.09771440918338348
2019-11-01,0.1262248925634686,0.06807278380843625,0.0937178968653311
2019-12-01,0.12593798341292903,0.06607488819797659,0.09539471294353992
2020-01-01,0.13170084216008202,0.06594294238494573,0.10458419442161156
2020-02-01,0.13357125250938723,0.07352707416645411,0.09888238077628186
2020-03-01,0.14374698379328624,0.06815430873451268,0.10223115376087898
